org	name	tbl1	tbl2	tbl3	tbl4	tbl5	tbl6	value1	value2	value3	value4	value5	value6	desc1	desc2	desc3	desc4	type	text1	text2	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9	perm10	perm11	perm12	perm13	perm14	perm15	perm16	perm17	perm18	perm19	perm20	oleptr	desc5	desc6	desc7	desc8	tbl7	tbl8	tbl9	tbl10	tbl11	tbl12	tbl13	tbl14	tbl15	tbl16	value7	value8	value9	value10	value11	value12	value13	value14	value15
W01139	LT2 Compliance Plann	CIPJ						20000101	99991231	WTR001208	0	0	0					N	"The City's challenge of the Long Term 2 Enhanced Surface Water Treatment Rule (LT2) was denied by the Washington DC District Court of Appeals.  In response to the court ruling, the city is pursuing compliance strategies. Commissioner Randy Leonard has directed the bureau to begin planning for compliance with the LT2 rule as written. This direction includes the evaluation, selection, and development of one of the treatment approaches proscribed by the rule and developing a plan for replacing the open reservoirs at Mt. Tabor and Washington Parks with enclosed storage. Concurrently, Commissioner Leonard has directed the bureau to attempt to obtain a variance from the rule requirements from EPA, as the bureau could avoid substantial investment in additional facilities if a variance is obtained. The FY 2008-09 CIP includes $1.0 million to evaluate, select, and develop the treatment approach to comply with the rule. The requested CIP only includes the first year financial impact and the bureau will develop implementation costs with subsequent CIPs as those costs are identified."	"The City's challenge of the Long Term 2 Enhanced Surface Water Treatment Rule (LT2) was denied by the Washington DC District Court of Appeals.  In response to the court ruling, the city is pursuing compliance strategies. Commissioner Randy Leonard has directed the bureau to begin planning for compliance with the LT2 rule as written. This direction includes the evaluation, selection, and development of one of the treatment approaches proscribed by the rule and developing a plan for replacing the open reservoirs at Mt. Tabor and Washington Parks with enclosed storage. Concurrently, Commissioner Leonard has directed the bureau to attempt to obtain a variance from the rule requirements from EPA, as the bureau could avoid substantial investment in additional facilities if a variance is obtained. The FY 2008-09 CIP includes $1.0 million to evaluate, select, and develop the treatment approach to comply with the rule. The requested CIP only includes the first year financial impact and the bureau will develop implementation costs with subsequent CIPs as those costs are identified."																						LT2 Regulatory Compliance Planning						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
W01140	Inundation Mapping S	CIPJ						20000101	99991231	WTR001070	0	0	0					N																								Inundation Mapping Study						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
W01141	Ptl Harbor Records R	CIPJ						20000101	99991231	WTR001085	0	0	0					N																								Portland Harbor Records Requests						BZA009	BCP005			WA	BPR025			0	0	0	0	0				0
W01142	BURNSIDE PUMPSTATION	CIPJ						20000101	99991231	WTR000453	0	0	0					N																								Burnside Pumpstation Replacement						BZA007	BCP005			WA	BPR025			0	0	0	0	0				0
W01143	Clatsop PS Study	CIPJ						20000101	99991231	WTR001091	0	0	0					N																								Clatsop Pump Station Study						BZA004	BCP005			WA	BPR025			0	0	0	0	0				0
W01144	Powell Butte Res. #	CIPJ						20000101	99991231	WTR001103	0	0	0					N																								Powell Butte Reservoir 2 Site Development						BZA004	BCP005			WA	BPR037			0	0	0	0	0				0
W01145	Powell Butte; Res #	CIPJ						20000101	99991231	WTR001103	0	0	0					N																								Powell Butte Reservoir 2						BZA004	BCP005			WA	BPR037			0	0	0	0	0				0
W01146	Kelly Butte Fencing	CIPJ						20000101	99991231	WTR001071	0	0	0					N																								Kelly Butte Fencing						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01147	N Leadbetter Rd Cros	CIPJ						20000101	99991231	WTR001051	0	0	0					N																								N Leadbetter Rd Crossing						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01148	E Burnside/Couch Cou	CIPJ						20000101	99991231	WTR001064	0	0	0					N																								E Burnside Couch Couplet						BZA003	BCP005			WA	BPR009			0	0	0	0	0				0
W01149	NE92Dr;NNL NE Colfax	CIPJ						20000101	99991231	WTR001067	0	0	0					N																								NE 92 Dr and NE Colfax to Alderwood LID						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01150	SW Nevada St;W/Virg	CIPJ						20000101	99991231	WTR001077	0	0	0					N																								SW Nevada St and Virginia Ave LID						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01151	SW 4th Ave at SW Col	CIPJ						20000101	99991231	WTR001086	0	0	0					N																								SW 4th Ave at SW College						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01152	AWWARF 3021 CRYPTO	CIPJ						20000101	99991231	WTR001082	0	0	0					N																								AWWARF 3021 Cryptosporidium Study						BZA008	BCP005			WA	BPR020			0	0	0	0	0				0
W01153	Planning Sam Jackson	CIPJ						20000101	99991231	WTR001114	0	0	0					N																								Planning Sam Jackson Pump Station						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01154	9345 N HARBORGATE ST	CIPJ						20000101	99991231		0	0	0					N																								9345 N Harborgate St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01155	SE Mt Scott Blvd EEL	CIPJ						20000101	99991231		0	0	0					N																								SE Mt Scott Blvd and SE 92nd Ave						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01156	Restroom Planning	CIPJ						20000101	99991231	WTR001073	0	0	0					N																								Restroom Planning						BZA009	BCP005			WA	BPR007			0	0	0	0	0				0
W01157	Restroom Constructio	CIPJ						20000101	99991231	WTR001073	0	0	0					N																								Restroom Construction						BZA009	BCP005			WA	BPR025			0	0	0	0	0				0
W01161	7542 SE Henderson St	CIPJ						20000101	99991231		0	0	0					N																								7542 SE Henderson St						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01162	4215 N Mississippi	CIPJ						20000101	99991231		0	0	0					N																								4215 N Mississippi						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01164	550 NW 19th Ave	CIPJ						20000101	99991231		0	0	0					N																								550 NW 19th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01165	4310 NE Halsey	CIPJ						20000101	99991231		0	0	0					N																								4310 NE Halsey						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01166	5620 N Warren St	CIPJ						20000101	99991231		0	0	0					N																								5620 N Warren St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01167	23 SE 103rd Ave	CIPJ						20000101	99991231		0	0	0					N																								23 SE 103rd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01168	N Shaver St Commerci	CIPJ						20000101	99991231	WTR001118	0	0	0					N																								N Shaver St and Commercial to Haight						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01170	N Saratoga St EEL N	CIPJ						20000101	99991231		0	0	0					N																								N Saratoga St and N Boston Ave						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01171	N Oberlin St WWL N N	CIPJ						20000101	99991231		0	0	0					N																								N Oberlin St and N Newell Ave						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01172	N Harbor Dr WWL N Ma	CIPJ						20000101	99991231		0	0	0					N																								N Harbor Dr and N Marine Dr						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01173	SE Hawthorne Terrace	CIPJ						20000101	99991231		0	0	0					N																								SE Hawthorne Terrace Dr and SE 162nd						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01174	NE Halsey St WWL NE	CIPJ						20000101	99991231		0	0	0					N																								NE Halsey St and NE 45Th						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01175	NW Naito Prkwy And B	CIPJ						20000101	99991231		0	0	0					N																								NW Naito Prkwy And Burnside Bridge						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01176	SE Kelly St SE 128th	CIPJ						20000101	99991231		0	0	0					N																								SE Kelly St and SE 128th						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01181	Powell Butte Bypass	CIPJ						20000101	99991231	WTR001115	0	0	0					N																								Powell Butte Bypass Planning						BZA004	BCP005			WA	BPR037			0	0	0	0	0				0
W01182	8310 SE Rhine St	CIPJ						20000101	99991231		0	0	0					N																								8310 SE Rhine St						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01183	8324 SE Rhine St	CIPJ						20000101	99991231		0	0	0					N																								8324 SE Rhine St						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01184	4325 NE Marine Dr	CIPJ						20000101	99991231		0	0	0					N																								4325 NE Marine Dr						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01185	1510 SE 44th Ave	CIPJ						20000101	99991231		0	0	0					N																								1510 SE 44th Ave						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01186	9750 NE Cascades Pky	CIPJ						20000101	99991231		0	0	0					N																								9750 NE Cascades Pky						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01187	1550 SE 20th Ave	CIPJ						20000101	99991231		0	0	0					N																								1550 SE 20th Ave						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01188	4299 N Port Center W	CIPJ						20000101	99991231		0	0	0					N																								4299 N Port and Center Way						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01190	N Fenwick at N Kilpa	CIPJ						20000101	99991231	WTR001117	0	0	0					N																								N Fenwick at N Kilpatrick						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01191	Eastside Streetcar	CIPJ						20000101	99991231	WTR000949	0	0	0					N																								Eastside Streetcar						BZA003	BCP005			WA	BPR009			0	0	0	0	0				0
W01192	SE 74th and Market	CIPJ						20000101	99991231		0	0	0					N																								SE 74th and SE Market						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01193	923 SE Hawthorne Blv	CIPJ						20000101	99991231		0	0	0					N																								923 SE Hawthorne Blvd						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01194	4653 SE 122nd Ave	CIPJ						20000101	99991231		0	0	0					N																								4653 SE 122nd Ave						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01195	6405-6551 NE 27th Av	CIPJ						20000101	99991231		0	0	0					N																								6405 to 6551 NE 27th Ave						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01196	3939 N Mississippi	CIPJ						20000101	99991231		0	0	0					N																								3939 N Mississippi Ave						BZA001	BCP005			WA	BPR009			0	0	0	0	0				0
W01197	1800 NW Upshur St	CIPJ						20000101	99991231		0	0	0					N																								1800 NW Upshur St						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01198	Patton Rd/Hillsdale	CIPJ						20000101	99991231	WTR001145	0	0	0					N																								SW Patton Rd and SW Hillsdale Dr						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01199	467 NW 23rd Ave	CIPJ						20000101	99991231		0	0	0					N																								467 NW 23rd Ave						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01200	SW 9th Ave Plaza St	CIPJ						20000101	99991231	WTR001135	0	0	0					N																								SW 9th Ave Plaza Street Reconstruction						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01201	NE 51 Ave & Sandy	CIPJ						20000101	99991231		0	0	0					N																								NE 51 Ave and NE Sandy Blvd						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01202	Camp Howard Easement	CIPJ						20000101	99991231	WTR001138	0	0	0					N																								Camp Howard Easement Acquisition						BZA008	BCP005			WA	BPR024			0	0	0	0	0				0
W01203	Kelly Butte Tank Rep	CIPJ						20000101	99991231	WTR001139	0	0	0					N																								Kelly Butte Tank Replacement						BZA004	BCP005			WA	BPR037			0	0	0	0	0				0
W01204	SE Foster Sewer Temp	CIPJ						20000101	99991231	WTR001140	0	0	0					N																								SE Foster Sewer Temp Services						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01205	1400 NW Marshall St	CIPJ						20000101	99991231		0	0	0					N																								1400 NW Marshall St						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01206	9600 NE Cascade  Pky	CIPJ						20000101	99991231		0	0	0					N																								9600 NE Cascades Parkway						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01207	4613-4657 Kllngswth	CIPJ						20000101	99991231		0	0	0					N																								4613 to 4657 NE Killingsworth						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01208	SW Whitaker	CIPJ						20000101	99991231	WTR001148	0	0	0					N																								SW Whitaker and SW Barbur						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01209	7555 SW 45th Avenue	CIPJ						20000101	99991231		0	0	0					N																								7555 SW 45th Ave						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01210	240 N Broadway St	CIPJ						20000101	99991231		0	0	0					N																								240 N Broadway Street						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01211	Main Replacmt Repair	CIPJ						20000101	99991231	WTR001144	0	0	0					N																								Main Replacement Repair						BZA008	BCP005				BPR009			0	0	0	0	0				0
W01212	Habitat Conser Fd Im	CIPJ						20000101	99991231	WTR001147	0	0	0					N																								Habitat Conservation Fund Implementation						BZA008	BCP005				BPR020			0	0	0	0	0				0
W01213	Vernon Hydro Generat	CIPJ						20000101	99991231	WTR001143	0	0	0					N																								Vernon Micro Hydro Generator						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01214	Deltawood Phse 1 LID	CIPJ						20000101	99991231	WTR000528	0	0	0					N																								Deltawood Phase I LID						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01215	Tabor 411 302	CIPJ						20000101	99991231	WTR001141	0	0	0					N																								Tabor 411 302						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01216	SE Tolman eel SE 70	CIPJ						20000101	99991231		0	0	0					N																								SE Tolman St and SE 70th						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01217	1616 SE Mlk Jr Blvd	CIPJ						20000101	99991231		0	0	0					N																								1616 SE MLK Blvd						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01218	N Vancouver Sl Br	CIPJ						20000101	99991231	WTR001149	0	0	0					N																								N Vancouver Slough Bridge Main Replacement						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01219	NE Clackamas-Grd-6th	CIPJ						20000101	99991231	WTR001152	0	0	0					N																								NE Clackamas St to Grand to 6th Ave						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01220	Burnside Pump Main	CIPJ						20000101	99991231	WTR001153	0	0	0					N																								Burnside Pump Main						BZA006	BCP005				BPR009			0	0	0	0	0				0
W01221	7150 N Burlington Av	CIPJ						20000101	99991231		0	0	0					N																								7150 N Burlington Av						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01222	818 NE Dekum St	CIPJ						20000101	99991231		0	0	0					N																								818 NE Dekum St						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01223	1323 23rd Ave NW	CIPJ						20000101	99991231		0	0	0					N																								1323 23rd Ave						BZA007	BCP005				BPR009			0	0	0	0	0				0
W01224	NE87th & NE Col. LID	CIPJ						20000101	99991231	WTR001155	0	0	0					N																								NE 87th Ave and NE Columbia Blvd LID						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01225	5 NW 1st Avenue	CIPJ						20000101	99991231		0	0	0					N																								5 NW 1St Avenue						BZA007	BCP005				BPR009			0	0	0	0	0				0
W01226	760 SW 9th Avenue	CIPJ						20000101	99991231		0	0	0					N																								760 SW 9th Avenue						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01227	760 SW 9th Avenue	CIPJ						20000101	99991231		0	0	0					N																								760 SW 9th Avenue						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01228	6208 N Ensign St	CIPJ						20000101	99991231		0	0	0					N																								6208 N Ensign St						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01229	NE 59th and Halsey S	CIPJ						20000101	99991231	WTR001156	0	0	0					N																								NE 59th And Halsey St						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01230	8333 SE Harney St	CIPJ						20000101	99991231		0	0	0					N																								8333 SE Harney St						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01231	1100 N Anchor Way	CIPJ						20000101	99991231		0	0	0					N																								1100 N Anchor Way						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01232	1100 N Anchor Way	CIPJ						20000101	99991231		0	0	0					N																								1100 N Anchor Way						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01233	5103 Ptld Hwy WWL 52	CIPJ						20000101	99991231		0	0	0					N																								5103 Portland Highway and NE 52nd Ave						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01234	217 SE 127th Ave	CIPJ						20000101	99991231		0	0	0					N																								217 SE 127th Avenue						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01235	8114-8118 N Willamet	CIPJ						20000101	99991231		0	0	0					N																								8114 to 8118 N Willamette Blvd						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01236	8114-8118 N Willamet	CIPJ						20000101	99991231		0	0	0					N																								8114 to 8118 N Willamette Blvd						BZA001	BCP005				BPR009			0	0	0	0	0				0
W01237	John Yeon Bldg Renov	CIPJ						20000101	99991231	WTR001160	0	0	0					N																								John Yeon Building Renovation						BZA009	BCP005				BPR025			0	0	0	0	0				0
W01238	HIYU Mt Storm Dmg Rs	CIPJ						20000101	99991231	WTR001158	0	0	0					N																								Hiyu Mt Storm Damage Reconstuction						BZA008	BCP005				BPR024			0	0	0	0	0				0
W01239	Bull Run Lk Outlet R	CIPJ						20000101	99991231	WTR001159	0	0	0					N																								Bull Run Lake Outlet Repair						BZA008	BCP005				BPR009			0	0	0	0	0				0
W01240	7119 SE Milwaukie Av	CIPJ						20000101	99991231		0	0	0					N																								7119 SE Milwaukie Ave						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01241	Prescott/Cully Regul	CIPJ						20000101	99991231	WTR001167	0	0	0					N																								NE Prescott and Cully Regulator Relocation						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01242	0677 SW Lowell St	CIPJ						20000101	99991231		0	0	0					N																								0677 SW Lowell St						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01243	0677 SW Lowell St	CIPJ						20000101	99991231		0	0	0					N																								0677 SW Lowell St						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01244	SW Gibbs Ped Bridge	CIPJ						20000101	99991231	WTR001157	0	0	0					N																								SW Gibbs St Pedestrian Bridge						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01245	3550 SW Bond Ave	CIPJ						20000101	99991231		0	0	0					N																								3550 SW Bond Avenue						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01246	3550 SW Bond Ave	CIPJ						20000101	99991231		0	0	0					N																								3550 SW Bond Avenue						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01247	9401 NE Cascades Pkw	CIPJ						20000101	99991231		0	0	0					N																								9401 NE Cascades Parkway						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01248	9401 NE Cascades Pkw	CIPJ						20000101	99991231		0	0	0					N																								9401 NE Cascades Parkway						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01249	Skyline Transmn Main	CIPJ						20000101	99991231	WTR001162	0	0	0					N																								Skyline Transmn Main						BZA007	BCP005				BPR009			0	0	0	0	0				0
W01250	Old Water Bureau Tks	CIPJ						20000101	99991231	WTR001163	0	0	0					N																								Old Water Bureau Tks						BZA008	BCP005				BPR025			0	0	0	0	0				0
W01251	SW 33rd Ave SW Texas	CIPJ						20000101	99991231		0	0	0					N																								SW 33rd Ave and SW Texas						BZA005	BCP005				BPR009			0	0	0	0	0				0
W01253	1102 NE Tillamook St	CIPJ						20000101	99991231		0	0	0					N																								1102 NE Tillamook St						BZA002	BCP005				BPR009			0	0	0	0	0				0
W01254	7520 SE Milwaukie Av	CIPJ						20000101	99991231		0	0	0					N																								7520 SE Milwaukie Ave						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01255	7520 SE Milwaukie Av	CIPJ						20000101	99991231		0	0	0					N																								7520 SE Milwaukie Ave						BZA004	BCP005				BPR009			0	0	0	0	0				0
W01256	34 NW 8th Ave	CIPJ						20000101	99991231		0	0	0					N																								34 NW 8th Ave						BZA007	BCP005				BPR009			0	0	0	0	0				0
