org	name	tbl1	value1	value2	value3	value4	value5	value6	type	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9
W01412	N Barr Ave from Swe	CIPJ	20000101	99991231	WTR001272	0	0	0	N									
W01413	SW Water Ave	CIPJ	20000101	99991231	WTR001273	0	0	0	N									
W01414	SE Tolman St from	CIPJ	20000101	99991231	WTR001275	0	0	0	N									
W01415	NE Stanton St from	CIPJ	20000101	99991231	WTR001276	0	0	0	N									
W01416	Dodge Park Improve	CIPJ	20000101	99991231	WTR000844	0	0	0	N									
W01417	SE 21st Ave from	CIPJ	20000101	99991231	WTR001277	0	0	0	N									
W01418	SW 17th Ave from	CIPJ	20000101	99991231	WTR001278	0	0	0	N									
W01419	SW Moody Ave	CIPJ	20000101	99991231	WTR001279	0	0	0	N									
W01420	NE 14 Ave and NE	CIPJ	20000101	99991231	WTR001280	0	0	0	N									
W01421	SW Carey Lane	CIPJ	20000101	99991231	WTR001281	0	0	0	N									
W01422	NE 50th Ave	CIPJ	20000101	99991231	WTR001268	0	0	0	N									
W01423	Deltawood LID	CIPJ	20000101	99991231	WTR000528	0	0	0	N									
W01424	Kelly Butte Res	CIPJ	20000101	99991231	WTR001139	"78,250,000"	0	0	N									
W01425	Whitwood Pump	CIPJ	20000101	99991231	WTR001282	0	0	0	N									
W01426	SE Henry Pl	CIPJ	20000101	99991231	WTR001283	0	0	0	N									
W01427	NE 34th Ave	CIPJ	20000101	99991231	WTR001284	0	0	0	N									
W01428	SW Ridgeview Ln	CIPJ	20000101	99991231	WTR001285	0	0	0	N									
W01429	Willamette River	CIPJ	20000101	99991231	WTR000233	"57,761,062"	0	0	N									
W01430	Relocate TVWD	CIPJ	20000101	99991231	WTR001286	0	0	0	N									
W01431	SW Texas St WWL	CIPJ	20000101	99991231	WTR001287	0	0	0	N									
W01432	Hoyt Park and 3104	CIPJ	20000101	99991231	WTR001288	0	0	0	N									
W01433	SE 44th Ave from SE	CIPJ	20000101	99991231	WTR001289	0	0	0	N									
W01434	Bertha Tank 1 Liner	CIPJ	20000101	99991231	WTR001290	0	0	0	N									
W01435	SW Gibbs St	CIPJ	20000101	99991231	WTR001291	0	0	0	N									
W01436	Cedar Creek  Fish	CIPJ	20000101	99991231	WTR001292	0	0	0	N									
W01437	SW Cascade Dr	CIPJ	20000101	99991231	WTR001293	0	0	0	N									
W01438	SE Hawthorne Blvd	CIPJ	20000101	99991231	WTR001294	0	0	0	N									
W01439	Water House	CIPJ	20000101	99991231	WTR001017	0	0	0	N									
W01440	1620 SW Park	CIPJ	20000101	99991231	WTR001333	0	0	0	N									
W01441	SW Gerald Ave	CIPJ	20000101	99991231	WTR001295	0	0	0	N									
W01442	SW Sweetbriar Dr	CIPJ	20000101	99991231	WTR001296	0	0	0	N									
W01443	SW Market St	CIPJ	20000101	99991231	WTR000800	0	0	0	N									
W01444	NE 82nd Ave	CIPJ	20000101	99991231	WTR001299	0	0	0	N									
W01445	Restroom Design	CIPJ	20000101	99991231	WTR001073	0	0	0	N									
W01446	Greenleaf Pump	CIPJ	20000101	99991231	WTR000454	"1,710,000"	0	0	N									
W01447	Burnside Pump St	CIPJ	20000101	99991231	WTR000453	0	0	0	N									
W01448	SE 159th Dr & Foster	CIPJ	20000101	99991231	WTR000370	0	0	0	N									
W01449	Rocky Butte Pump	CIPJ	20000101	99991231	WTR001300	0	0	0	N									
W01450	Portland Heights	CIPJ	20000101	99991231	WTR001048	"2,091,000"	0	0	N									
W01451	NE 33rd Ave at NE	CIPJ	20000101	99991231	WTR001302	0	0	0	N									
W01452	NE 7th Avenue	CIPJ	20000101	99991231	WTR001303	0	0	0	N									
W01453	3555 SE Clinton St	CIPJ	20000101	99991231	WTR001334	0	0	0	N									
W01454	NE 52nd Ave	CIPJ	20000101	99991231	WTR000885	0	0	0	N									
W01455	NE Tillamook 56th	CIPJ	20000101	99991231	WTR000482	0	0	0	N									
W01456	SE 19th Ave from	CIPJ	20000101	99991231	WTR001339	0	0	0	N									
W01457	SW Cullen Blvd 40th	CIPJ	20000101	99991231	WTR001270	0	0	0	N									
W01458	SE Clinton St	CIPJ	20000101	99991231	WTR001335	0	0	0	N									
W01459	SE 44th Ave Rural St	CIPJ	20000101	99991231	WTR001336	0	0	0	N									
W01460	SW Naito Parkway	CIPJ	20000101	99991231	WTR001337	0	0	0	N									
W01461	SE Powell Ct 11545	CIPJ	20000101	99991231	WTR001338	0	0	0	N									
W01462	Interstate Chiller	CIPJ	20000101	99991231	WTR001340	0	0	0	N									
W01463	NE Jarrett St	CIPJ	20000101	99991231	WTR001358	0	0	0	N									
W01464	Balch Consolidation	CIPJ	20000101	99991231	WTR000981	0	0	0	N									
W01465	NE 19th Ave from NE	CIPJ	20000101	99991231	WTR001063	0	0	0	N									
W01466	NW Cornell Rd	CIPJ	20000101	99991231	WTR001341	0	0	0	N									
W01467	N Vancover Ave	CIPJ	20000101	99991231	WTR001149	0	0	0	N									
W01468	N Leadbetter Rd	CIPJ	20000101	99991231	WTR001051	0	0	0	N									
W01469	Eastside Streetcar	CIPJ	20000101	99991231	WTR000949	0	0	0	N									
W01470	Sandy River Conduit	CIPJ	20000101	99991231	WTR000133	0	0	0	N									
W01471	Oak Basin B	CIPJ	20000101	99991231	WTR000954	0	0	0	N									
W01472	Camp Howard	CIPJ	20000101	99991231	WTR001138	0	0	0	N									
W01473	SW 65th Ave Vermont	CIPJ	20000101	99991231	WTR000816	0	0	0	N									
W01474	N Gilbert Smith	CIPJ	20000101	99991231	WTR000942	0	0	0	N									
W01475	SW 4th Barbur Blvd	CIPJ	20000101	99991231	WTR001045	0	0	0	N									
W01476	N Beech Michigan	CIPJ	20000101	99991231	WTR001271	0	0	0	N									
W01477	SE Brooklyn St	CIPJ	20000101	99991231	WTR001343	0	0	0	N									
W01478	Renew & Sleeve Svcs	CIPJ	20000101	99991231	WTR001344	0	0	0	N									
W01479	N Lombard St	CIPJ	20000101	99991231	WTR001345	0	0	0	N									
W01480	SW 3rd Ave Barbur	CIPJ	20000101	99991231	WTR000859	0	0	0	N									
W01481	SW Edgemont Pl	CIPJ	20000101	99991231	WTR000561	0	0	0	N									
W01482	Tabor 411 302	CIPJ	20000101	99991231	WTR001141	0	0	0	N									
W01483	SE 82nd to Harney St	CIPJ	20000101	99991231	WTR000069	0	0	0	N									
W01484	SW 19th Ave Stephen	CIPJ	20000101	99991231	WTR000467	0	0	0	N									
W01485	SW 56th Ave from	CIPJ	20000101	99991231	WTR001350	0	0	0	N									
W01486	Conduit Air Valves	CIPJ	20000101	99991231	WTR000028	0	0	0	N									
W01487	SE Eastmoreland Main	CIPJ	20000101	99991231	WTR000505	0	0	0	N									
W01488	Multnomah 31st-45th	CIPJ	20000101	99991231	WTR001346	0	0	0	N									
W01489	Rockwood PUD Meter	CIPJ	20000101	99991231	WTR001347	"530,000"	0	0	N									
W01490	SW Boones Ferry	CIPJ	20000101	99991231	WTR001348	0	0	0	N									
W01491	SE Powell SE 51st	CIPJ	20000101	99991231	WTR001061	0	0	0	N									
W01492	Camp Creek Bridge	CIPJ	20000101	99991231	WTR000920	0	0	0	N									
W01493	Wholesale Meter	CIPJ	20000101	99991231	WTR001349	0	0	0	N									
W01494	SE Harrison 530 Ft	CIPJ	20000101	99991231	WTR000929	0	0	0	N									
W01495	Vernon Micro Hydro	CIPJ	20000101	99991231	WTR001143	0	0	0	N									
W01496	SE Kelly Blv at 82nd	CIPJ	20000101	99991231	WTR000072	0	0	0	N									
W01497	SE 128th Ave Stark	CIPJ	20000101	99991231	WTR000856	0	0	0	N									
W01498	SW 34th Ave	CIPJ	20000101	99991231	WTR001110	0	0	0	N									
W01499	SW Tunnelwood St	CIPJ	20000101	99991231	WTR000657	0	0	0	N									
W01500	N Emerson Ct	CIPJ	20000101	99991231	WTR001353	0	0	0	N									
W01501	NE 33rd Dr  Columbia	CIPJ	20000101	99991231	WTR000584	0	0	0	N									
W01502	SW Curry St EEL	CIPJ	20000101	99991231	WTR001354	0	0	0	N									
W01503	0868 SW Palatine	CIPJ	20000101	99991231	WTR001351	0	0	0	N									
W01504	SE 83rd Ave  Holgate	CIPJ	20000101	99991231	WTR001044	0	0	0	N									
W01505	SW 17th Ave SW Moss	CIPJ	20000101	99991231	WTR001267	0	0	0	N									
W01506	NE Beech St EEL	CIPJ	20000101	99991231	WTR001269	0	0	0	N									
W01507	SW 33rd Ave Nevada	CIPJ	20000101	99991231	WTR001023	0	0	0	N									
W01508	SE Ivon St 20th	CIPJ	20000101	99991231	WTR001116	0	0	0	N									
W01509	SW Beaverton Court	CIPJ	20000101	99991231	WTR001356	0	0	0	N									
W01510	N Delaware Ave	CIPJ	20000101	99991231		0	0	0	N									
W01511	SW 39th Ave Dakota	CIPJ	20000101	99991231	WTR000974	0	0	0	N									
W01512	SW Florida St WWL	CIPJ	20000101	99991231	WTR001357	0	0	0	N									
W01513	SE Clinton to Caruth	CIPJ	20000101	99991231	WTR001355	0	0	0	N									
W01514	W Parkhill 6415 Pk	CIPJ	20000101	99991231	WTR000741	0	0	0	N									
W01515	SE 89th Ave NNL	CIPJ	20000101	99991231	WTR001359	0	0	0	N									
W01516	USFS/COP Land Exch	CIPJ	20000101	99991231	WTR000256	0	0	0	N									
W01517	SE Malden St - SE	CIPJ	20000101	99991231	WTR001057	0	0	0	N									
W01518	Stark Inflow Contr	CIPJ	20000101	99991231	WTR001360	0	0	0	N									
W01519	Alpha Sites Subd	CIPJ	20000101	99991231	WTR001361	0	0	0	N									
W01520	SE 84th Ave SSL SE	CIPJ	20000101	99991231	WTR001362	0	0	0	N									
W01521	East Lents Ph 2	CIPJ	20000101	99991231	WTR001363	0	0	0	N									
W01522	East Side CIPP Sewer	CIPJ	20000101	99991231	WTR001364	0	0	0	N									
W01523	TVWD Vault Easements	CIPJ	20000101	99991231	WTR001365	0	0	0	N									
W01524	Tabor Reservoir Adj	CIPJ	20000101	99991231	WTR001209	"8,152,700"	0	0	N									
W01525	N Ramsey Blvd WWL	CIPJ	20000101	99991231	WTR001369	0	0	0	N									
W01526	1301 SE Harrison	CIPJ	20000101	99991231	WTR001370	0	0	0	N									
W01527	SE Division Place	CIPJ	20000101	99991231	WTR001371	0	0	0	N									
W01528	SE 44th and Salmon	CIPJ	20000101	99991231	WTR001372	0	0	0	N									
W01529	Fulton Pump Main	CIPJ	20000101	99991231	WTR001417	0	0	0	N									
W01530	Wellhead Sump	CIPJ	20000101	99991231	WTR001373	0	0	0	N									
W01531	SW Brdway Dr Main	CIPJ	20000101	99991231	WTR001375	0	0	0	N									
W01532	NE 10th and Flanders	CIPJ	20000101	99991231	WTR001374	0	0	0	N									
W01533	HCP Easements	CIPJ	20000101	99991231	WTR001376	0	0	0	N									
W01534	HCP Alder Creek	CIPJ	20000101	99991231	WTR001377	"710,000"	0	0	N									
W01535	SE 100th Ave NNL	CIPJ	20000101	99991231	WTR001379	0	0	0	N									
W01536	SW Gibbs St	CIPJ	20000101	99991231	WTR001380	0	0	0	N									
W01537	SE 96th Ave NNL	CIPJ	20000101	99991231	WTR001381	0	0	0	N									
W01538	Burlingame Trunk	CIPJ	20000101	99991231	WTR001390	0	0	0	N									
W01539	SE 24th Ave from	CIPJ	20000101	99991231	WTR001382	0	0	0	N									
W01540	SE 2nd Ave	CIPJ	20000101	99991231	WTR001391	0	0	0	N									
W01541	Ostercraft Meadows	CIPJ	20000101	99991231	WTR001392	0	0	0	N									
W01542	GWPS Impeller Replac	CIPJ	20000101	99991231	WTR001393				N									
W01543	Capitol Hwy	CIPJ	20000101	99991231	WTR001394	0	0	0	N									
W01544	"Main Ext., SE Bush"	CIPJ	20000101	99991231	WTR001395	0	0	0	N									
W01545	Dam 2 Guardrail	CIPJ	20000101	99991231	WTR001401	0	0	0	N									
W01546	SE Long St - 43rd	CIPJ	20000101	99991231	WTR001402	0	0	0	N									
W01547	Sellwood Bridge	CIPJ	20000101	99991231	WTR001403	"730,000"	0	0	N									
W01548	NE Sandy Blvd	CIPJ	20000101	99991231	WTR001404	0	0	0	N									
W01549	"SE, NE 80s Neighbor"	CIPJ	20000101	99991231	WTR001405	0	0	0	N									
W01550	SE Ash St - 7th Ave	CIPJ	20000101	99991231	WTR001406	0	0	0	N									
W01551	N Campbell Blandena	CIPJ	20000101	99991231	WTR001407	0	0	0	N									
W01552	Washington Park	CIPJ	20000101	99991231	WTR001408	0	0	0	N									
W01553	SE Brooklyn St	CIPJ	20000101	99991231	WTR001409	0	0	0	N									
W01554	SE Ash St - 7th Ave	CIPJ	20000101	99991231					N									
W01555	4638 NE Mason St	CIPJ	20000101	99991231	WTR001410	0	0	0	N									
W01556	Jantzen Beach	CIPJ	20000101	99991231	WTR001411	0	0	0	N									
W01557	SE 83rd Ave Pump	CIPJ	20000101	99991231	WTR001412	0	0	0	N									
W01558	N Jantzen Ave Main	CIPJ	20000101	99991231	WTR001413	0	0	0	N									
W01559	NW 20th Ave	CIPJ	20000101	99991231	WTR001415	0	0	0	N									
W01560	SE Market eel 20th a	CIPJ	20000101	99991231	WTR001416	0	0	0	N									
W01561	N Ivanhoe	CIPJ	20000101	99991231	WTR001418	0	0	0	N									
W01562	Hoyt Park PS	CIPJ	20000101	99991231	WTR001419	0	0	0	N									
W01563	GWPS Treat Blg Solar	CIPJ	20000101	99991231	WTR001420				N									
W01564	NE Thompson & Rodney	CIPJ	20000101	99991231	WTR001421				N									
W01565	Bear Creek HouseTank	CIPJ	20000101	99991231	WTR001422				N									
W01566	Bush Neigh Greenway	CIPJ	20000101	99991231	WTR001423				N									
W01567	Eastside CSO N River	CIPJ	20000101	99991231	WTR001425				N									
W01568	SW Rivington Drive	CIPJ	20000101	99991231	WTR001426				N									
W01569	New N Omaha Ave	CIPJ	20000101	99991231	WTR001427				N									
W01570	SE 2nd and 3rd Ave	CIPJ	20000101	99991231	WTR001429				N									
W01571	HCP Large Wood	CIPJ	20000101	99991231	WTR001434				N									
W01572	NE Jarrett & 28th Av	CIPJ	20000101	99991231	WTR001431				N									
W01573	Red Barn Slide	CIPJ	20000101	99991231	WTR001433				N									
W01574	NE Grand Avn Seismi	CIPJ	20000101	99991231	WTR001436				N									
W01575	SE 112th Ave SE Knap	CIPJ	20000101	99991231	WTR001435				N									
W01576	HCP Implementation	CIPJ	20000101	99991231	WTR001437				N									
W01578	Headworks Fuel Cntl	CIPJ	20000101	99991231	WTR001440				N									
W01579	N Willis BV Hereford	CIPJ	20000101	99991231	WTR001441				N									
W01580	Hoyt Pump Motor Rep.	CIPJ	20000101	99991231	WTR001442				N									
W01581	Rose City Sewer Reha	CIPJ	20000101	99991231	WTR001443	"504,000"	0	0	N									
W01582	Headworks Flow MTR 2	CIPJ	20000101	99991231	WTR001445	"2,600,000"	0	0	N									
W01583	E Burnside St & 24th	CIPJ	20000101	99991231	WTR001446				N									
W01584	SE 87th Ave Ellis St	CIPJ	20000101	99991231	WTR001447				N									
W01585	NE Jarrett & NE 31st	CIPJ	20000101	99991231	WTR001448				N									
W01586	Sam Jackson Pump Stn	CIPJ	20000101	99991231	WTR001449	"$1,390,000 "	0	0	N									
W01587	SE 107th Ave Bush St	CIPJ	20000101	99991231	WTR001450				N									
W01588	NW 32nd & Quimby St	CIPJ	20000101	99991231	WTR001451				N									
W01589	NE Beech 77 to 78th	CIPJ	20000101	99991231	WTR001452				N									
W01590	Willamette Rvr Pipe	CIPJ	20000101	99991231	WTR000233	"56,150,000"	0	0	N									
W01591	US 30 Bypas NE Sandy	CIPJ	20000101	99991231	WTR001454				N									
W01592	SW Dolph SW Taylors	CIPJ	20000101	99991231	WTR001455				N									
W01593	21st Ave Col. Cross	CIPJ	20000101	99991231	WTR001456				N									
W01594	SE 52nd and Clinton	CIPJ	20000101	99991231	WTR001457				N									
W01595	Jarrt 4329 Killingsw	CIPJ	20000101	99991231	WTR001459				N									
W01596	NE 38 and NE Alberta	CIPJ	20000101	99991231	WTR001458				N									
W01597	Wadd Bluff Trail	CIPJ	20000101	99991231	WTR001460				N									
W01598	Tacoma Culvert Rep	CIPJ	20000101	99991231	WTR001462				N									
W01599	SE Franklin 25th Ave	CIPJ	20000101	99991231	WTR001463				N									
W01600	Raymond Tank Drain	CIPJ	20000101	99991231	WTR001464				N									
W01601	Rocky Butte Bypass	CIPJ	20000101	99991231	WTR001465				N									
W01602	SW Whitaker SW 12th	CIPJ	20000101	99991231	WTR001466				N									
W01603	N Macrum Ave/N Junct	CIPJ	20000101	99991231	WTR001467				N									
W01604	Conduit 5 Easements	CIPJ	20000101	99991231	WTR001469				N									
W01605	NE Klickitat GreenSt	CIPJ	20000101	99991231	WTR001470				N									
W01606	NE Alberta St LID	CIPJ	20000101	99991231	WTR001471				N									
W01607	Portland Loo 2	CIPJ	20000101	99991231	WTR001472				N									
W01608	NE 136th Ave LID	CIPJ	20000101	99991231	WTR001473				N									
W01609	NE Sandy 47 to 82nd	CIPJ	20000101	99991231	WTR001474				N									
W01610	BES Div SE 6 to 39th	CIPJ	20000101	99991231	WTR001475				N									
W01611	Equip Wash Station	CIPJ	20000101	99991231	WTR001476				N									
W01612	SE 38 Belmont to Yam	CIPJ	20000101	99991231	WTR001477				N									
W01613	SW 15th Ave Clifton	CIPJ	20000101	99991231	WTR001478				N									
W01614	SE Raymond and 39th	CIPJ	20000101	99991231	WTR001479				N									
W01615	Headworks Com Improv	CIPJ	20000101	99991231	WTR001480				N									
W01616	UIC Stormwater Impr.	CIPJ	20000101	99991231	WTR001481				N									
W01617	PWB Div SE 6 to 39th	CIPJ	20000101	99991231	WTR001482				N									
W01618	SE McLoughlin Ellis	CIPJ	20000101	99991231	WTR001453				N									
W01619	SW 16th Ave - Montg	CIPJ	20000101	99991231	WTR001483				N									
W01620	SE 103rd Ave Foster	CIPJ	20000101	99991231	WTR001484				N									
W01621	Alley betwn NE 27-28	CIPJ	20000101	99991231	WTR001485				N									
W01622	NW Wilson St - 29th	CIPJ	20000101	99991231	WTR001486				N									
W01623	NW Hoge Ave - Wilark	CIPJ	20000101	99991231	WTR001487				N									
W01624	Extend NE Jarrett St	CIPJ	20000101	99991231	WTR001488				N									
W01625	Sellwood Harbor PWB	CIPJ	20000101	99991231	WTR001489				N									
W01626	SW Meade St Water	CIPJ	20000101	99991231	WTR001490				N									
W01627	NE Emerson St and 35	CIPJ	20000101	99991231	WTR001492				N									
W01628	NE 42nd NE BuffaloSt	CIPJ	20000101	99991231	WTR001493				N									
W01629	NE Kilpatrick St	CIPJ	20000101	99991231	WTR001491				N									
W01630	SE 102nd and Cherry	CIPJ	20000101	99991231	WTR001494				N									
W01631	NW 28th Ave ? Savier	CIPJ	20000101	99991231	WTR001495				N									
W01632	Bertha Ser Area Impr	CIPJ	20000101	99991231	WTR001496	"1,140,000"	0	0	N									
W01633	SE Water SE Sherman	CIPJ	20000101	99991231	WTR001497				N									
W01634	SE Alder St  SE 46th	CIPJ	20000101	99991231	WTR001498				N									
W01635	NE 102nd Prescott St	CIPJ	20000101	99991231	WTR001499				N									
W01636	SW Curry & 12th Ave	CIPJ	20000101	99991231	WTR001500				N									
W01637	NE 105th Ave Marx	CIPJ	20000101	99991231	WTR001501				N									
W01638	SW 36th and Illinois	CIPJ	20000101	99991231	WTR001502				N									
W01639	NE Dunckley and 24th	CIPJ	20000101	99991231	WTR001503				N									
W01640	SW Maple and Humphre	CIPJ	20000101	99991231	WTR001504				N									
W01641	N Baldwin and Fowler	CIPJ	20000101	99991231	WTR001505				N									
W01642	NW Barnes Burnside	CIPJ	20000101	99991231	WTR001506				N									
W01643	SE 105 Bush Francis	CIPJ	20000101	99991231	WTR001507				N									
W01644	N Overlook to 3909	CIPJ	20000101	99991231	WTR001508				N									
W01645	SW Brier & Nevada St	CIPJ	20000101	99991231	WTR001509				N									
W01646	SE Grant St 31st Ave	CIPJ	20000101	99991231	WTR001510				N									
W01647	NE 56 Alberta Sumner	CIPJ	20000101	99991231	WTR001511				N									
W01648	NW Random Brynwood	CIPJ	20000101	99991231	WTR001512				N									
W01649	SE 58th Ash to DE	CIPJ	20000101	99991231	WTR001513				N									
W01650	Multnomah Art Center	CIPJ	20000101	99991231	WTR001514				N									
W01651	Raymond Tank Sup Imp	CIPJ	20000101	99991231	WTR001515	"890,000"	0	0	N									
W01652	Division St Piping	CIPJ	20000101	99991231	WTR001516	"2,000,000"	0	0	N									
W01653	SW Jackson St	CIPJ	20000101	99991231	WTR001517				N									
W01654	NE 36th Lombard N DE	CIPJ	20000101	99991231	WTR001518				N									
W01655	I-205 @ Airport Way	CIPJ	20000101	99991231	WTR001519				N									
W01656	SW Cascade Dr & Ter	CIPJ	20000101	99991231	WTR001520				N									
W01657	NE Eugene 132-134th	CIPJ	20000101	99991231	WTR001521				N									
W01658	Overlook Sewer Rep.	CIPJ	20000101	99991231	WTR001522	"1,130,000"	0	0	N									
W01659	NE Jarrett St NE 32	CIPJ	20000101	99991231	WTR001523				N									
W01660	Lusted Hill Fluoride	CIPJ	20000101	99991231	WTR001524				N									
W01661	SW CA & Capitol HWY	CIPJ	20000101	99991231	WTR001525				N									
W01662	SE Sherman 51st Ave	CIPJ	20000101	99991231	WTR001526				N									
W01663	SW Multnomah Improv	CIPJ	20000101	99991231	WTR001527				N									
W01664	NE 21st & Riverside	CIPJ	20000101	99991231	WTR001529				N									
W01665	SW Nevada of Macadam	CIPJ	20000101	99991231	WTR001532	"660,000"	0	0	N									
W01666	Petition SE 16th Ave	CIPJ	20000101	99991231	WTR001531				N									
W01667	SW Spring SW 16th Av	CIPJ	20000101	99991231	WTR001533				N									
W01668	SW Miles & SW 19th	CIPJ	20000101	99991231	WTR001534				N									
W01669	Road 1008 Paving	CIPJ	20000101	99991231	WTR001530	"720,000"	0	0	N									
W01670	Road 10 MP 0.6-1.8	CIPJ	20000101	99991231	WTR001528	"930,000"	0	0	N									
W01671	SW Grover & Moody	CIPJ	20000101	99991231	WTR001535				N									
W01672	NE Halsey 59th -60th	CIPJ	20000101	99991231	WTR001536				N									
W01673	NW Industrial Break	CIPJ	20000101	99991231	WTR001537				N									
W01674	Carolina Main Ext 2	CIPJ	20000101	99991231	WTR001538	"3,010,000"	0	0	N									
W01675	NE Highland St & 22	CIPJ	20000101	99991231	WTR001539				N									
W01676	Key Station Upgrades	CIPJ	20000101	99991231	WTR001540				N									
W01677	SE Pershing St Main	CIPJ	20000101	99991231	WTR001541				N									
W01678	Lusted Hill Op Bldg	CIPJ	20000101	99991231	WTR001542	"430,000"			N									
W01679	SE Lexington 44-45th	CIPJ	20000101	99991231	WTR001544				N									
W01680	NE 22nd Av & Pacific	CIPJ	20000101	99991231	WTR001543				N									
W01681	NE Jarrett St & 23rd	CIPJ	20000101	99991231	WTR001545				N									
W01682	Cornell Rd SVCs	CIPJ	20000101	99991231	WTR001546	"830,000"	0	0	N									
W01683	SE Ivon St & SE 61st	CIPJ	20000101	99991231	WTR001547				N									
W01684	SW 58th Main Break	CIPJ	20000101	99991231	WTR001548				N									
W01685	SE Clay Green Street	CIPJ	20000101	99991231	WTR001549				N									
W01686	SE Roswell St Main	CIPJ	20000101	99991231	WTR001468				N									
W01687	SE Valentine & 91st	CIPJ	20000101	99991231	WTR001461				N									
W01688	3250 NE M L King JR	CIPJ	20000101	99991231	WTR001550				N									
W01689	SW Multnomah & 36th	CIPJ	20000101	99991231	WTR001551				N									
W01690	NE Halsey St  NE 10	CIPJ	20000101	99991231	WTR001552				N									
W01691	DS Ext N Haven & Yal	CIPJ	20000101	99991231	WTR001553				N									
W01692	Lorna WD Master MTR	CIPJ	20000101	99991231	WTR001554				N									
W01693	SW Spring Garden	CIPJ	20000101	99991231	WTR001555				N									
W01694	Eastmoreland Sewer	CIPJ	20000101	99991231	WTR001556	"640,000"	0	0	N									
W01695	NW Thurman St Bridge	CIPJ	20000101	99991231	WTR001557	"700,000"	0	0	N									
W01696	Test Well TW-20/27	CIPJ	20000101	99991231	WTR001558				N									
W01697	SE Salmon & SE 23rd	CIPJ	20000101	99991231	WTR001559				N									
W01698	4638 NE Mason St	CIPJ	20000101	99991231	WTR001560				N									
